#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;ETAPA_ENSINO;QT_ALUNOS_PNAE
"2016";"PR";"FRANCISCO BELTRAO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";95
"2016";"PR";"FRANCISCO BELTRAO";"MUNICIPAL";"CRECHE";1373
"2016";"PR";"FRANCISCO BELTRAO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";262
"2016";"PR";"FRANCISCO BELTRAO";"MUNICIPAL";"ENSINO FUNDAMENTAL";5631
"2016";"PR";"FRANCISCO BELTRAO";"MUNICIPAL";"PRÉ-ESCOLA";1480
"2016";"PR";"GENERAL CARNEIRO";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6
"2016";"PR";"GENERAL CARNEIRO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";146
"2016";"PR";"GENERAL CARNEIRO";"ESTADUAL";"ENSINO FUNDAMENTAL";988
"2016";"PR";"GENERAL CARNEIRO";"ESTADUAL";"ENSINO MÉDIO";663
"2016";"PR";"GENERAL CARNEIRO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";8
"2016";"PR";"GENERAL CARNEIRO";"MUNICIPAL";"CRECHE";99
"2016";"PR";"GENERAL CARNEIRO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";72
"2016";"PR";"GENERAL CARNEIRO";"MUNICIPAL";"ENSINO FUNDAMENTAL";1151
"2016";"PR";"GENERAL CARNEIRO";"MUNICIPAL";"PRÉ-ESCOLA";148
"2016";"PR";"GODOY MOREIRA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1
"2016";"PR";"GODOY MOREIRA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";14
"2016";"PR";"GODOY MOREIRA";"ESTADUAL";"ENSINO FUNDAMENTAL";161
"2016";"PR";"GODOY MOREIRA";"ESTADUAL";"ENSINO MÉDIO";120
"2016";"PR";"GODOY MOREIRA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";5
"2016";"PR";"GODOY MOREIRA";"MUNICIPAL";"CRECHE";35
"2016";"PR";"GODOY MOREIRA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";46
"2016";"PR";"GODOY MOREIRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";205
"2016";"PR";"GODOY MOREIRA";"MUNICIPAL";"PRÉ-ESCOLA";75
"2016";"PR";"GOIOERE";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";11
"2016";"PR";"GOIOERE";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";683
"2016";"PR";"GOIOERE";"ESTADUAL";"ENSINO FUNDAMENTAL";1447
"2016";"PR";"GOIOERE";"ESTADUAL";"ENSINO MÉDIO";1181
"2016";"PR";"GOIOERE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";36
"2016";"PR";"GOIOERE";"MUNICIPAL";"CRECHE";809
"2016";"PR";"GOIOERE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";163
"2016";"PR";"GOIOERE";"MUNICIPAL";"ENSINO FUNDAMENTAL";1595
"2016";"PR";"GOIOERE";"MUNICIPAL";"INDÍGENA";217
"2016";"PR";"GOIOERE";"MUNICIPAL";"PRÉ-ESCOLA";290
"2016";"PR";"GOIOXIM";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4
"2016";"PR";"GOIOXIM";"ESTADUAL";"ENSINO FUNDAMENTAL";612
"2016";"PR";"GOIOXIM";"ESTADUAL";"ENSINO MÉDIO";315
"2016";"PR";"GOIOXIM";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2
"2016";"PR";"GOIOXIM";"MUNICIPAL";"CRECHE";82
"2016";"PR";"GOIOXIM";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";17
"2016";"PR";"GOIOXIM";"MUNICIPAL";"ENSINO FUNDAMENTAL";650
"2016";"PR";"GOIOXIM";"MUNICIPAL";"PRÉ-ESCOLA";145
"2016";"PR";"GRANDES RIOS";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";11
"2016";"PR";"GRANDES RIOS";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";37
"2016";"PR";"GRANDES RIOS";"ESTADUAL";"ENSINO FUNDAMENTAL";356
"2016";"PR";"GRANDES RIOS";"ESTADUAL";"ENSINO MÉDIO";290
"2016";"PR";"GRANDES RIOS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";15
"2016";"PR";"GRANDES RIOS";"MUNICIPAL";"CRECHE";109
"2016";"PR";"GRANDES RIOS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";55
"2016";"PR";"GRANDES RIOS";"MUNICIPAL";"ENSINO FUNDAMENTAL";422
"2016";"PR";"GRANDES RIOS";"MUNICIPAL";"PRÉ-ESCOLA";78
"2016";"PR";"GUAIRA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";21
"2016";"PR";"GUAIRA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";794
"2016";"PR";"GUAIRA";"ESTADUAL";"ENSINO FUNDAMENTAL";1667
"2016";"PR";"GUAIRA";"ESTADUAL";"ENSINO MÉDIO";1193
"2016";"PR";"GUAIRA";"ESTADUAL";"INDÍGENA";64
"2016";"PR";"GUAIRA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";52
"2016";"PR";"GUAIRA";"MUNICIPAL";"CRECHE";416
"2016";"PR";"GUAIRA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";114
"2016";"PR";"GUAIRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2484
"2016";"PR";"GUAIRA";"MUNICIPAL";"PRÉ-ESCOLA";734
"2016";"PR";"GUAIRACA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";7
"2016";"PR";"GUAIRACA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";57
"2016";"PR";"GUAIRACA";"ESTADUAL";"ENSINO FUNDAMENTAL";322
"2016";"PR";"GUAIRACA";"ESTADUAL";"ENSINO MÉDIO";229
"2016";"PR";"GUAIRACA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4
"2016";"PR";"GUAIRACA";"MUNICIPAL";"CRECHE";105
"2016";"PR";"GUAIRACA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";41
"2016";"PR";"GUAIRACA";"MUNICIPAL";"ENSINO FUNDAMENTAL";499
"2016";"PR";"GUAIRACA";"MUNICIPAL";"PRÉ-ESCOLA";132
"2016";"PR";"GUAMIRANGA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6
"2016";"PR";"GUAMIRANGA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";40
"2016";"PR";"GUAMIRANGA";"ESTADUAL";"ENSINO FUNDAMENTAL";475
"2016";"PR";"GUAMIRANGA";"ESTADUAL";"ENSINO MÉDIO";385
"2016";"PR";"GUAMIRANGA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4
"2016";"PR";"GUAMIRANGA";"MUNICIPAL";"CRECHE";107
"2016";"PR";"GUAMIRANGA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";29
"2016";"PR";"GUAMIRANGA";"MUNICIPAL";"ENSINO FUNDAMENTAL";655
"2016";"PR";"GUAMIRANGA";"MUNICIPAL";"PRÉ-ESCOLA";98
"2016";"PR";"GUAPIRAMA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";12
"2016";"PR";"GUAPIRAMA";"ESTADUAL";"ENSINO FUNDAMENTAL";223
"2016";"PR";"GUAPIRAMA";"ESTADUAL";"ENSINO MÉDIO";216
"2016";"PR";"GUAPIRAMA";"MUNICIPAL";"CRECHE";111
"2016";"PR";"GUAPIRAMA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";12
"2016";"PR";"GUAPIRAMA";"MUNICIPAL";"ENSINO FUNDAMENTAL";328
"2016";"PR";"GUAPIRAMA";"MUNICIPAL";"PRÉ-ESCOLA";91
"2016";"PR";"GUAPOREMA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4
"2016";"PR";"GUAPOREMA";"ESTADUAL";"ENSINO FUNDAMENTAL";93
"2016";"PR";"GUAPOREMA";"ESTADUAL";"ENSINO MÉDIO";78
"2016";"PR";"GUAPOREMA";"MUNICIPAL";"CRECHE";43
"2016";"PR";"GUAPOREMA";"MUNICIPAL";"ENSINO FUNDAMENTAL";131
"2016";"PR";"GUAPOREMA";"MUNICIPAL";"PRÉ-ESCOLA";46
"2016";"PR";"GUARACI";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2
"2016";"PR";"GUARACI";"ESTADUAL";"ENSINO FUNDAMENTAL";378
"2016";"PR";"GUARACI";"ESTADUAL";"ENSINO MÉDIO";245
"2016";"PR";"GUARACI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3
"2016";"PR";"GUARACI";"MUNICIPAL";"CRECHE";88
"2016";"PR";"GUARACI";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";20
"2016";"PR";"GUARACI";"MUNICIPAL";"ENSINO FUNDAMENTAL";382
"2016";"PR";"GUARACI";"MUNICIPAL";"PRÉ-ESCOLA";151
"2016";"PR";"GUARANIACU";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6
"2016";"PR";"GUARANIACU";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";203
"2016";"PR";"GUARANIACU";"ESTADUAL";"ENSINO FUNDAMENTAL";809
"2016";"PR";"GUARANIACU";"ESTADUAL";"ENSINO MÉDIO";644
"2016";"PR";"GUARANIACU";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";12
"2016";"PR";"GUARANIACU";"MUNICIPAL";"CRECHE";202
"2016";"PR";"GUARANIACU";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";75
"2016";"PR";"GUARANIACU";"MUNICIPAL";"ENSINO FUNDAMENTAL";1083
"2016";"PR";"GUARANIACU";"MUNICIPAL";"PRÉ-ESCOLA";234
"2016";"PR";"GUARAPUAVA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";115
"2016";"PR";"GUARAPUAVA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";2045
"2016";"PR";"GUARAPUAVA";"ESTADUAL";"ENSINO FUNDAMENTAL";10030
"2016";"PR";"GUARAPUAVA";"ESTADUAL";"ENSINO MÉDIO";7308
"2016";"PR";"GUARAPUAVA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";137
"2016";"PR";"GUARAPUAVA";"MUNICIPAL";"CRECHE";1151
"2016";"PR";"GUARAPUAVA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";394
"2016";"PR";"GUARAPUAVA";"MUNICIPAL";"ENSINO FUNDAMENTAL";12645
"2016";"PR";"GUARAPUAVA";"MUNICIPAL";"PRÉ-ESCOLA";2364
"2016";"PR";"GUARAQUECABA";"ESTADUAL";"ENSINO FUNDAMENTAL";645
"2016";"PR";"GUARAQUECABA";"ESTADUAL";"ENSINO MÉDIO";396
"2016";"PR";"GUARAQUECABA";"ESTADUAL";"INDÍGENA";11
"2016";"PR";"GUARAQUECABA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2
"2016";"PR";"GUARAQUECABA";"MUNICIPAL";"CRECHE";77
"2016";"PR";"GUARAQUECABA";"MUNICIPAL";"ENSINO FUNDAMENTAL";762
"2016";"PR";"GUARAQUECABA";"MUNICIPAL";"PRÉ-ESCOLA";87
"2016";"PR";"GUARATUBA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";24
"2016";"PR";"GUARATUBA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";100
"2016";"PR";"GUARATUBA";"ESTADUAL";"ENSINO FUNDAMENTAL";2378
"2016";"PR";"GUARATUBA";"ESTADUAL";"ENSINO MÉDIO";1303
"2016";"PR";"GUARATUBA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";34
"2016";"PR";"GUARATUBA";"MUNICIPAL";"CRECHE";715
"2016";"PR";"GUARATUBA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";149
"2016";"PR";"GUARATUBA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2672
"2016";"PR";"GUARATUBA";"MUNICIPAL";"PRÉ-ESCOLA";1154
"2016";"PR";"HONORIO SERPA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4
"2016";"PR";"HONORIO SERPA";"ESTADUAL";"ENSINO FUNDAMENTAL";348
"2016";"PR";"HONORIO SERPA";"ESTADUAL";"ENSINO MÉDIO";283
"2016";"PR";"HONORIO SERPA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3
"2016";"PR";"HONORIO SERPA";"MUNICIPAL";"CRECHE";63
"2016";"PR";"HONORIO SERPA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";21
"2016";"PR";"HONORIO SERPA";"MUNICIPAL";"ENSINO FUNDAMENTAL";412
"2016";"PR";"HONORIO SERPA";"MUNICIPAL";"PRÉ-ESCOLA";151
"2016";"PR";"IBAITI";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";19
"2016";"PR";"IBAITI";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";377
"2016";"PR";"IBAITI";"ESTADUAL";"ENSINO FUNDAMENTAL";1636
"2016";"PR";"IBAITI";"ESTADUAL";"ENSINO MÉDIO";1334
"2016";"PR";"IBAITI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";12
"2016";"PR";"IBAITI";"MUNICIPAL";"CRECHE";336
"2016";"PR";"IBAITI";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";97
"2016";"PR";"IBAITI";"MUNICIPAL";"ENSINO FUNDAMENTAL";2034
"2016";"PR";"IBAITI";"MUNICIPAL";"PRÉ-ESCOLA";566
"2016";"PR";"IBEMA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";22
"2016";"PR";"IBEMA";"ESTADUAL";"ENSINO FUNDAMENTAL";386
"2016";"PR";"IBEMA";"ESTADUAL";"ENSINO MÉDIO";263
"2016";"PR";"IBEMA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";14
"2016";"PR";"IBEMA";"MUNICIPAL";"CRECHE";149
"2016";"PR";"IBEMA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";28
"2016";"PR";"IBEMA";"MUNICIPAL";"ENSINO FUNDAMENTAL";510
"2016";"PR";"IBEMA";"MUNICIPAL";"PRÉ-ESCOLA";149
"2016";"PR";"IBIPORA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";8
"2016";"PR";"IBIPORA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";307
"2016";"PR";"IBIPORA";"ESTADUAL";"ENSINO FUNDAMENTAL";2550
"2016";"PR";"IBIPORA";"ESTADUAL";"ENSINO MÉDIO";2032
"2016";"PR";"IBIPORA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";100
"2016";"PR";"IBIPORA";"MUNICIPAL";"CRECHE";1032
"2016";"PR";"IBIPORA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";201
"2016";"PR";"IBIPORA";"MUNICIPAL";"ENSINO FUNDAMENTAL";3139
"2016";"PR";"IBIPORA";"MUNICIPAL";"PRÉ-ESCOLA";1021
"2016";"PR";"ICARAIMA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";13
"2016";"PR";"ICARAIMA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";71
"2016";"PR";"ICARAIMA";"ESTADUAL";"ENSINO FUNDAMENTAL";518
"2016";"PR";"ICARAIMA";"ESTADUAL";"ENSINO MÉDIO";387
"2016";"PR";"ICARAIMA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";11
"2016";"PR";"ICARAIMA";"MUNICIPAL";"CRECHE";31
"2016";"PR";"ICARAIMA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";38
"2016";"PR";"ICARAIMA";"MUNICIPAL";"ENSINO FUNDAMENTAL";540
"2016";"PR";"ICARAIMA";"MUNICIPAL";"PRÉ-ESCOLA";165
"2016";"PR";"IGUARACU";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";17
"2016";"PR";"IGUARACU";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";77
"2016";"PR";"IGUARACU";"ESTADUAL";"ENSINO FUNDAMENTAL";224
"2016";"PR";"IGUARACU";"ESTADUAL";"ENSINO MÉDIO";170
"2016";"PR";"IGUARACU";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";13
"2016";"PR";"IGUARACU";"MUNICIPAL";"CRECHE";153
"2016";"PR";"IGUARACU";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";30
"2016";"PR";"IGUARACU";"MUNICIPAL";"ENSINO FUNDAMENTAL";311
"2016";"PR";"IGUARACU";"MUNICIPAL";"PRÉ-ESCOLA";101
"2016";"PR";"IGUATU";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1
"2016";"PR";"IGUATU";"ESTADUAL";"ENSINO FUNDAMENTAL";125
"2016";"PR";"IGUATU";"ESTADUAL";"ENSINO MÉDIO";121
"2016";"PR";"IGUATU";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4
"2016";"PR";"IGUATU";"MUNICIPAL";"CRECHE";48
"2016";"PR";"IGUATU";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";4
"2016";"PR";"IGUATU";"MUNICIPAL";"ENSINO FUNDAMENTAL";159
"2016";"PR";"IGUATU";"MUNICIPAL";"PRÉ-ESCOLA";51
"2016";"PR";"IMBAU";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";16
"2016";"PR";"IMBAU";"ESTADUAL";"ENSINO FUNDAMENTAL";884
"2016";"PR";"IMBAU";"ESTADUAL";"ENSINO MÉDIO";488
"2016";"PR";"IMBAU";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";13
"2016";"PR";"IMBAU";"MUNICIPAL";"CRECHE";57
"2016";"PR";"IMBAU";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";44
"2016";"PR";"IMBAU";"MUNICIPAL";"ENSINO FUNDAMENTAL";1071
"2016";"PR";"IMBAU";"MUNICIPAL";"PRÉ-ESCOLA";219
"2016";"PR";"IMBITUVA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6
"2016";"PR";"IMBITUVA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";150
"2016";"PR";"IMBITUVA";"ESTADUAL";"ENSINO FUNDAMENTAL";2021
"2016";"PR";"IMBITUVA";"ESTADUAL";"ENSINO MÉDIO";1059
"2016";"PR";"IMBITUVA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";28
"2016";"PR";"IMBITUVA";"MUNICIPAL";"CRECHE";192
"2016";"PR";"IMBITUVA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";60
"2016";"PR";"IMBITUVA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2980
"2016";"PR";"IMBITUVA";"MUNICIPAL";"ENSINO MÉDIO";182
"2016";"PR";"IMBITUVA";"MUNICIPAL";"PRÉ-ESCOLA";554
"2016";"PR";"INACIO MARTINS";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";23
"2016";"PR";"INACIO MARTINS";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";123
"2016";"PR";"INACIO MARTINS";"ESTADUAL";"ENSINO FUNDAMENTAL";819
"2016";"PR";"INACIO MARTINS";"ESTADUAL";"ENSINO MÉDIO";475
"2016";"PR";"INACIO MARTINS";"ESTADUAL";"INDÍGENA";14
"2016";"PR";"INACIO MARTINS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";15
"2016";"PR";"INACIO MARTINS";"MUNICIPAL";"CRECHE";78
"2016";"PR";"INACIO MARTINS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";40
"2016";"PR";"INACIO MARTINS";"MUNICIPAL";"ENSINO FUNDAMENTAL";988
"2016";"PR";"INACIO MARTINS";"MUNICIPAL";"PRÉ-ESCOLA";173
"2016";"PR";"INAJA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";11
"2016";"PR";"INAJA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";81
"2016";"PR";"INAJA";"ESTADUAL";"ENSINO FUNDAMENTAL";144
"2016";"PR";"INAJA";"ESTADUAL";"ENSINO MÉDIO";127
"2016";"PR";"INAJA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6
"2016";"PR";"INAJA";"MUNICIPAL";"CRECHE";34
"2016";"PR";"INAJA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";16
"2016";"PR";"INAJA";"MUNICIPAL";"ENSINO FUNDAMENTAL";197
"2016";"PR";"INAJA";"MUNICIPAL";"PRÉ-ESCOLA";90
"2016";"PR";"INDIANOPOLIS";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4
"2016";"PR";"INDIANOPOLIS";"ESTADUAL";"ENSINO FUNDAMENTAL";265
"2016";"PR";"INDIANOPOLIS";"ESTADUAL";"ENSINO MÉDIO";218
"2016";"PR";"INDIANOPOLIS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";7
"2016";"PR";"INDIANOPOLIS";"MUNICIPAL";"CRECHE";114
"2016";"PR";"INDIANOPOLIS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";16
"2016";"PR";"INDIANOPOLIS";"MUNICIPAL";"ENSINO FUNDAMENTAL";292
"2016";"PR";"INDIANOPOLIS";"MUNICIPAL";"PRÉ-ESCOLA";139
"2016";"PR";"IPIRANGA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";34
"2016";"PR";"IPIRANGA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";48
"2016";"PR";"IPIRANGA";"ESTADUAL";"ENSINO FUNDAMENTAL";845
"2016";"PR";"IPIRANGA";"ESTADUAL";"ENSINO MÉDIO";562
"2016";"PR";"IPIRANGA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";22
"2016";"PR";"IPIRANGA";"MUNICIPAL";"CRECHE";66
"2016";"PR";"IPIRANGA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";44
"2016";"PR";"IPIRANGA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1108
"2016";"PR";"IPIRANGA";"MUNICIPAL";"PRÉ-ESCOLA";219
"2016";"PR";"IPORA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";54
"2016";"PR";"IPORA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";131
"2016";"PR";"IPORA";"ESTADUAL";"ENSINO FUNDAMENTAL";604
"2016";"PR";"IPORA";"ESTADUAL";"ENSINO MÉDIO";603
"2016";"PR";"IPORA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";8
"2016";"PR";"IPORA";"MUNICIPAL";"CRECHE";292
"2016";"PR";"IPORA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";87
"2016";"PR";"IPORA";"MUNICIPAL";"ENSINO FUNDAMENTAL";991
"2016";"PR";"IPORA";"MUNICIPAL";"PRÉ-ESCOLA";193
"2016";"PR";"IRACEMA DO OESTE";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2
"2016";"PR";"IRACEMA DO OESTE";"ESTADUAL";"ENSINO FUNDAMENTAL";137
"2016";"PR";"IRACEMA DO OESTE";"ESTADUAL";"ENSINO MÉDIO";65
"2016";"PR";"IRACEMA DO OESTE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3
"2016";"PR";"IRACEMA DO OESTE";"MUNICIPAL";"CRECHE";36
"2016";"PR";"IRACEMA DO OESTE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";17
"2016";"PR";"IRACEMA DO OESTE";"MUNICIPAL";"ENSINO FUNDAMENTAL";158
"2016";"PR";"IRACEMA DO OESTE";"MUNICIPAL";"PRÉ-ESCOLA";63
"2016";"PR";"IRATI";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";63
"2016";"PR";"IRATI";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";538
"2016";"PR";"IRATI";"ESTADUAL";"ENSINO FUNDAMENTAL";3253
"2016";"PR";"IRATI";"ESTADUAL";"ENSINO MÉDIO";2757
"2016";"PR";"IRATI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";32
"2016";"PR";"IRATI";"MUNICIPAL";"CRECHE";579
"2016";"PR";"IRATI";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";111
"2016";"PR";"IRATI";"MUNICIPAL";"ENSINO FUNDAMENTAL";3749
"2016";"PR";"IRATI";"MUNICIPAL";"PRÉ-ESCOLA";996
"2016";"PR";"IRETAMA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";13
"2016";"PR";"IRETAMA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";132
"2016";"PR";"IRETAMA";"ESTADUAL";"ENSINO FUNDAMENTAL";726
